date,city,district,temperature,wind_speed,precipitation_mm,storm_flag
2024-01-09,Kayseri,Kocasinan,4.2,17.98,0.59,0
2024-01-09,Kayseri,Talas,-3.63,31.11,2.24,0
2024-01-09,Kayseri,Develi,8.83,26.83,18.96,1
2024-01-09,Kayseri,Yahyalı,5.98,31.03,1.28,0
2024-01-09,Kayseri,Bünyan,-5.71,12.31,1.75,0
2024-01-09,Kayseri,İncesu,2.24,11.84,0.28,0
2024-01-09,Kayseri,Pınarbaşı,-2.35,23.61,3.11,0
2024-01-09,Kayseri,Yeşilhisar,4.32,24.67,3.05,0
2024-01-09,Kayseri,Tomarza,-6.21,8.13,4.43,0
2024-01-09,Eskişehir,Odunpazarı,13.71,21.35,2.5,0
2024-01-09,Eskişehir,Tepebaşı,2.68,12.55,12.64,0
2024-01-09,Eskişehir,Sivrihisar,5.77,10.63,0.9,0
2024-01-09,Eskişehir,Çifteler,-4.4,18.65,2.39,0
2024-01-09,Eskişehir,Alpu,-3.15,27.89,4.37,0
2024-01-09,Eskişehir,Beylikova,-1.74,6.74,0.66,0
2024-01-09,Eskişehir,İnönü,10.49,19.13,2.94,0
2024-01-09,Eskişehir,Mihalıççık,-3.24,19.8,5.63,0
2024-01-09,Eskişehir,Seyitgazi,2.93,16.78,6.09,0
2024-01-09,Eskişehir,Mahmudiye,-5.49,10.88,1.79,0
2024-01-09,Sivas,Merkez,-10.85,22.06,2.02,0
2024-01-09,Sivas,Şarkışla,17.09,8.95,2.9,0
2024-01-09,Sivas,Suşehri,1.96,24.71,19.39,1
2024-01-09,Sivas,Yıldızeli,-0.69,21.71,10.67,0
2024-01-09,Sivas,Zara,2.57,17.21,1.92,0
2024-01-09,Sivas,Kangal,5.98,22.8,1.45,0
2024-01-09,Sivas,Gemerek,0.78,11.95,0.76,0
2024-01-09,Sivas,Divriği,-5.26,28.5,14.85,0
2024-01-09,Sivas,Gürün,9.6,21.8,0.57,0
2024-01-09,Sivas,Hafik,19.25,15.6,5.79,0
2024-01-10,Ankara,Çankaya,2.07,7.51,2.03,0
2024-01-10,Ankara,Keçiören,-0.6,10.06,0.28,0
2024-01-10,Ankara,Mamak,2.4,22.24,13.5,0
2024-01-10,Ankara,Yenimahalle,-10.62,12.83,2.82,0
2024-01-10,Ankara,Etimesgut,-4.58,16.85,4.1,0
2024-01-10,Ankara,Sincan,5.78,7.74,4.2,0
2024-01-10,Ankara,Altındağ,0.51,29.93,0.24,0
2024-01-10,Ankara,Gölbaşı,-1.95,14.71,0.52,0
2024-01-10,Ankara,Pursaklar,-2.29,15.58,4.71,0
2024-01-10,Ankara,Polatlı,2.11,12.17,22.85,1
2024-01-10,Konya,Selçuklu,5.06,27.53,1.46,0
2024-01-10,Konya,Meram,5.5,36.31,2.22,1
2024-01-10,Konya,Karatay,-7.57,16.2,1.83,0
2024-01-10,Konya,Ereğli,10.45,15.47,5.29,0
2024-01-10,Konya,Akşehir,-2.04,0.0,0.08,0
2024-01-10,Konya,Beyşehir,8.04,11.63,0.59,0
2024-01-10,Konya,Cihanbeyli,-8.35,19.47,0.05,0
2024-01-10,Konya,Ilgın,-4.96,17.75,3.18,0
2024-01-10,Konya,Seydişehir,10.38,16.73,0.41,0
2024-01-10,Konya,Kulu,-6.35,17.68,1.57,0
2024-01-10,Kayseri,Melikgazi,0.79,31.69,1.89,0
2024-01-10,Kayseri,Kocasinan,-4.12,0.0,6.15,0
2024-01-10,Kayseri,Talas,-2.68,26.32,4.66,0
2024-01-10,Kayseri,Develi,-9.19,14.75,7.35,0
2024-01-10,Kayseri,Yahyalı,17.1,13.15,4.31,0
2024-01-10,Kayseri,Bünyan,3.94,24.4,3.81,0
2024-01-10,Kayseri,İncesu,2.22,11.97,0.65,0
2024-01-10,Kayseri,Pınarbaşı,2.62,31.78,4.56,0
2024-01-10,Kayseri,Yeşilhisar,-0.56,19.48,0.3,0
2024-01-10,Kayseri,Tomarza,-3.62,28.39,1.41,0
2024-01-10,Eskişehir,Odunpazarı,10.4,12.74,4.33,0
2024-01-10,Eskişehir,Tepebaşı,-1.16,14.51,0.41,0
2024-01-10,Eskişehir,Sivrihisar,10.3,23.75,1.23,0
2024-01-10,Eskişehir,Çifteler,6.25,28.49,1.92,0
2024-01-10,Eskişehir,Alpu,-0.26,15.99,3.82,0
2024-01-10,Eskişehir,Beylikova,6.49,27.8,3.02,0
2024-01-10,Eskişehir,İnönü,-2.5,25.42,15.64,0
2024-01-10,Eskişehir,Mihalıççık,12.19,32.39,5.51,0
2024-01-10,Eskişehir,Seyitgazi,5.77,26.58,0.55,0
2024-01-10,Eskişehir,Mahmudiye,5.9,16.32,1.02,0
2024-01-10,Sivas,Merkez,-5.31,2.27,2.32,0
2024-01-10,Sivas,Şarkışla,6.06,19.18,1.1,0
2024-01-10,Sivas,Suşehri,0.45,15.79,8.72,0
2024-01-10,Sivas,Yıldızeli,-7.38,25.3,6.77,0
2024-01-10,Sivas,Zara,0.83,20.26,5.63,0
2024-01-10,Sivas,Kangal,10.5,16.88,5.22,0
2024-01-10,Sivas,Gemerek,6.64,27.39,0.78,0
2024-01-10,Sivas,Divriği,4.28,18.24,11.08,0
2024-01-10,Sivas,Gürün,4.8,12.79,6.81,0
2024-01-10,Sivas,Hafik,2.21,6.06,7.35,0
2024-01-11,Ankara,Çankaya,4.16,31.62,3.57,0
2024-01-11,Ankara,Keçiören,-11.29,18.63,3.33,0
2024-01-11,Ankara,Mamak,7.27,21.05,4.05,0
2024-01-11,Ankara,Yenimahalle,-2.36,21.82,2.48,0
2024-01-11,Ankara,Etimesgut,0.54,11.2,6.44,0
2024-01-11,Ankara,Sincan,3.82,6.8,5.28,0
2024-01-11,Ankara,Altındağ,-6.37,21.56,1.76,0
2024-01-11,Ankara,Gölbaşı,3.95,29.64,0.02,0
2024-01-11,Ankara,Pursaklar,-3.49,23.19,12.69,0
2024-01-11,Ankara,Polatlı,-8.15,9.15,0.64,0
2024-01-11,Konya,Selçuklu,7.06,15.02,22.43,1
2024-01-11,Konya,Meram,-3.72,1.25,5.12,0
2024-01-11,Konya,Karatay,3.57,25.46,1.99,0
2024-01-11,Konya,Ereğli,13.77,11.99,0.01,0
2024-01-11,Konya,Akşehir,-8.68,28.1,6.32,0
2024-01-11,Konya,Beyşehir,3.27,11.31,2.62,0
2024-01-11,Konya,Cihanbeyli,-1.95,19.48,3.47,0
2024-01-11,Konya,Ilgın,15.03,33.09,3.7,0
2024-01-11,Konya,Seydişehir,9.17,22.74,1.26,0
2024-01-11,Konya,Kulu,1.95,28.5,0.32,0
2024-01-11,Kayseri,Melikgazi,0.81,14.37,6.15,0
2024-01-11,Kayseri,Kocasinan,8.63,23.46,2.91,0
2024-01-11,Kayseri,Talas,-5.99,16.45,1.59,0
2024-01-11,Kayseri,Develi,-3.9,16.92,1.0,0
2024-01-11,Kayseri,Yahyalı,12.59,23.05,25.62,1
2024-01-11,Kayseri,Bünyan,3.33,22.61,2.19,0
2024-01-11,Kayseri,İncesu,10.55,22.66,0.5,0
2024-01-11,Kayseri,Pınarbaşı,10.03,15.57,1.94,0
2024-01-11,Kayseri,Yeşilhisar,15.19,30.35,0.82,0
2024-01-11,Kayseri,Tomarza,-7.88,8.6,0.11,0
2024-01-11,Eskişehir,Odunpazarı,2.99,3.85,1.42,0
2024-01-11,Eskişehir,Tepebaşı,9.23,16.44,7.38,0
2024-01-11,Eskişehir,Sivrihisar,5.6,13.74,2.45,0
2024-01-11,Eskişehir,Çifteler,-5.78,17.59,0.34,0
2024-01-11,Eskişehir,Alpu,1.81,32.18,2.3,0
2024-01-11,Eskişehir,Beylikova,8.3,24.22,0.69,0
2024-01-11,Eskişehir,İnönü,-4.99,20.41,5.57,0
2024-01-11,Eskişehir,Mihalıççık,4.47,18.97,0.29,0
2024-01-11,Eskişehir,Seyitgazi,1.3,16.37,1.21,0
2024-01-11,Eskişehir,Mahmudiye,4.49,16.23,1.15,0
2024-01-11,Sivas,Merkez,8.4,11.57,2.39,0
2024-01-11,Sivas,Şarkışla,-1.68,17.89,0.26,0
2024-01-11,Sivas,Suşehri,-14.97,25.07,1.71,0
2024-01-11,Sivas,Yıldızeli,3.73,18.7,3.29,0
2024-01-11,Sivas,Zara,-8.94,13.77,5.25,0
2024-01-11,Sivas,Kangal,-5.77,22.54,3.33,0
2024-01-11,Sivas,Gemerek,5.27,17.71,3.75,0
2024-01-11,Sivas,Divriği,-3.66,15.48,0.66,0
2024-01-11,Sivas,Gürün,-3.14,11.52,7.6,0
2024-01-11,Sivas,Hafik,9.12,39.31,0.49,1
2024-01-12,Ankara,Çankaya,5.0,23.54,0.28,0
2024-01-12,Ankara,Keçiören,4.66,32.49,0.34,0
2024-01-12,Ankara,Mamak,-5.5,0.0,0.73,0
2024-01-12,Ankara,Yenimahalle,-1.14,34.08,2.12,0
2024-01-12,Ankara,Etimesgut,6.33,34.46,0.26,0
2024-01-12,Ankara,Sincan,11.78,18.46,2.46,0
2024-01-12,Ankara,Altındağ,-2.52,11.61,0.72,0
2024-01-12,Ankara,Gölbaşı,10.13,11.85,2.93,0
2024-01-12,Ankara,Pursaklar,4.26,15.98,8.47,0
2024-01-12,Ankara,Polatlı,-0.52,22.09,2.4,0
2024-01-12,Konya,Selçuklu,8.18,17.38,3.09,0
2024-01-12,Konya,Meram,-4.81,17.96,4.28,0
2024-01-12,Konya,Karatay,-0.98,27.19,5.98,0
2024-01-12,Konya,Ereğli,-10.82,19.61,6.3,0
2024-01-12,Konya,Akşehir,15.11,26.64,6.4,0
2024-01-12,Konya,Beyşehir,7.36,16.47,3.05,0
2024-01-12,Konya,Cihanbeyli,5.39,11.23,6.31,0
2024-01-12,Konya,Ilgın,7.84,14.58,9.46,0
2024-01-12,Konya,Seydişehir,-0.34,14.77,0.81,0
2024-01-12,Konya,Kulu,4.09,24.09,0.66,0
2024-01-12,Kayseri,Melikgazi,16.44,9.46,0.35,0
2024-01-12,Kayseri,Kocasinan,3.34,19.93,2.81,0
2024-01-12,Kayseri,Talas,1.44,21.62,16.57,0
2024-01-12,Kayseri,Develi,10.04,29.46,0.73,0
2024-01-12,Kayseri,Yahyalı,0.69,25.89,0.71,0
2024-01-12,Kayseri,Bünyan,2.23,15.86,3.0,0
2024-01-12,Kayseri,İncesu,6.06,20.61,0.33,0
2024-01-12,Kayseri,Pınarbaşı,-3.64,22.77,7.81,0
2024-01-12,Kayseri,Yeşilhisar,3.18,28.54,4.95,0
2024-01-12,Kayseri,Tomarza,-0.13,2.36,6.9,0
2024-01-12,Eskişehir,Odunpazarı,-12.85,13.14,2.73,0
2024-01-12,Eskişehir,Tepebaşı,-1.49,25.94,0.76,0
2024-01-12,Eskişehir,Sivrihisar,7.88,22.37,0.42,0
2024-01-12,Eskişehir,Çifteler,-1.96,14.71,1.71,0
2024-01-12,Eskişehir,Alpu,13.31,15.42,4.21,0
2024-01-12,Eskişehir,Beylikova,-8.63,27.95,7.37,0
2024-01-12,Eskişehir,İnönü,4.83,17.81,4.02,0
2024-01-12,Eskişehir,Mihalıççık,4.61,11.68,1.57,0
2024-01-12,Eskişehir,Seyitgazi,-1.25,19.61,0.77,0
2024-01-12,Eskişehir,Mahmudiye,-0.81,22.19,7.26,0
2024-01-12,Sivas,Merkez,8.1,7.23,4.74,0
2024-01-12,Sivas,Şarkışla,-11.55,19.01,0.96,0
2024-01-12,Sivas,Suşehri,5.6,19.44,8.2,0
2024-01-12,Sivas,Yıldızeli,7.07,23.34,4.37,0
2024-01-12,Sivas,Zara,4.87,16.07,4.44,0
2024-01-12,Sivas,Kangal,-4.76,19.2,2.37,0
2024-01-12,Sivas,Gemerek,9.75,17.04,3.16,0
2024-01-12,Sivas,Divriği,3.77,17.49,0.47,0
2024-01-12,Sivas,Gürün,-1.75,17.28,5.39,0
2024-01-12,Sivas,Hafik,0.45,21.37,7.82,0
2024-01-13,Ankara,Çankaya,5.59,15.92,5.61,0
2024-01-13,Ankara,Keçiören,8.22,13.79,1.32,0
2024-01-13,Ankara,Mamak,4.57,32.71,0.41,0
2024-01-13,Ankara,Yenimahalle,-11.2,15.63,3.65,0
2024-01-13,Ankara,Etimesgut,-5.38,9.46,5.44,0
2024-01-13,Ankara,Sincan,5.0,25.19,3.6,0
2024-01-13,Ankara,Altındağ,1.27,16.65,6.33,0
2024-01-13,Ankara,Gölbaşı,2.58,14.26,21.56,1
2024-01-13,Ankara,Pursaklar,2.49,27.3,0.26,0
2024-01-13,Ankara,Polatlı,4.43,27.31,0.49,0
2024-01-13,Konya,Selçuklu,8.83,22.01,8.45,0
2024-01-13,Konya,Meram,6.57,39.5,2.25,1
2024-01-13,Konya,Karatay,-2.58,3.35,5.95,0
2024-01-13,Konya,Ereğli,8.2,19.84,2.34,0
2024-01-13,Konya,Akşehir,13.29,28.52,3.58,0
2024-01-13,Konya,Beyşehir,-5.1,24.26,2.87,0
2024-01-13,Konya,Cihanbeyli,0.28,11.25,2.68,0
2024-01-13,Konya,Ilgın,4.97,19.15,3.67,0
2024-01-13,Konya,Seydişehir,2.31,31.56,4.02,0
2024-01-13,Konya,Kulu,1.26,16.53,1.8,0
2024-01-13,Kayseri,Melikgazi,-2.28,17.7,0.6,0
2024-01-13,Kayseri,Kocasinan,0.46,1.46,0.87,0
2024-01-13,Kayseri,Talas,-8.53,24.08,0.93,0
2024-01-13,Kayseri,Develi,0.57,18.05,0.03,0
2024-01-13,Kayseri,Yahyalı,-0.16,11.98,6.49,0
2024-01-13,Kayseri,Bünyan,5.36,39.85,1.39,1
2024-01-13,Kayseri,İncesu,0.88,23.37,0.36,0
2024-01-13,Kayseri,Pınarbaşı,-4.2,20.15,1.69,0
2024-01-13,Kayseri,Yeşilhisar,9.53,18.17,2.72,0
2024-01-13,Kayseri,Tomarza,-0.79,12.78,2.01,0
2024-01-13,Eskişehir,Odunpazarı,-10.62,5.33,9.53,0
2024-01-13,Eskişehir,Tepebaşı,7.4,30.25,1.48,0
2024-01-13,Eskişehir,Sivrihisar,-1.38,19.17,1.19,0
2024-01-13,Eskişehir,Çifteler,3.01,13.08,4.64,0
2024-01-13,Eskişehir,Alpu,0.12,10.87,2.44,0
2024-01-13,Eskişehir,Beylikova,-4.22,15.54,2.17,0
2024-01-13,Eskişehir,İnönü,1.08,18.61,0.33,0
2024-01-13,Eskişehir,Mihalıççık,5.58,16.65,4.42,0
2024-01-13,Eskişehir,Seyitgazi,-5.63,29.29,3.6,0
2024-01-13,Eskişehir,Mahmudiye,3.45,24.07,8.28,0
2024-01-13,Sivas,Merkez,-2.29,20.89,9.31,0
2024-01-13,Sivas,Şarkışla,2.41,12.04,0.61,0
2024-01-13,Sivas,Suşehri,1.77,16.34,1.4,0
2024-01-13,Sivas,Yıldızeli,20.75,14.11,0.18,0
2024-01-13,Sivas,Zara,3.12,9.78,1.68,0
2024-01-13,Sivas,Kangal,7.99,28.3,7.47,0
2024-01-13,Sivas,Gemerek,-2.52,32.2,4.47,0
2024-01-13,Sivas,Divriği,-4.61,9.24,6.22,0
2024-01-13,Sivas,Gürün,11.75,16.0,6.91,0
2024-01-13,Sivas,Hafik,-10.74,12.45,3.49,0
2024-01-14,Ankara,Çankaya,11.13,4.7,4.89,0
2024-01-14,Ankara,Keçiören,-4.91,29.86,0.73,0
2024-01-14,Ankara,Mamak,-5.74,16.28,8.83,0
2024-01-14,Ankara,Yenimahalle,-4.75,14.56,0.1,0
2024-01-14,Ankara,Etimesgut,11.17,29.17,1.67,0
2024-01-14,Ankara,Sincan,0.95,12.29,1.49,0
2024-01-14,Ankara,Altındağ,8.75,30.92,1.81,0
2024-01-14,Ankara,Gölbaşı,15.24,14.3,0.61,0
2024-01-14,Ankara,Pursaklar,-1.32,17.88,2.82,0
2024-01-14,Ankara,Polatlı,1.29,21.27,0.16,0
2024-01-14,Konya,Selçuklu,1.38,15.04,0.7,0
2024-01-14,Konya,Meram,-10.63,15.16,9.21,0
2024-01-14,Konya,Karatay,6.88,15.33,3.69,0
2024-01-14,Konya,Ereğli,-8.78,6.11,1.66,0
2024-01-14,Konya,Akşehir,-6.36,19.14,3.23,0
2024-01-14,Konya,Beyşehir,13.01,20.0,7.17,0
2024-01-14,Konya,Cihanbeyli,-10.61,13.66,1.2,0
2024-01-14,Konya,Ilgın,-6.83,11.08,13.57,0
2024-01-14,Konya,Seydişehir,-11.86,23.98,3.47,0
2024-01-14,Konya,Kulu,0.8,9.13,3.94,0
2024-01-14,Kayseri,Melikgazi,-15.71,15.71,20.36,1
2024-01-14,Kayseri,Kocasinan,4.04,25.2,3.37,0
2024-01-14,Kayseri,Talas,-6.61,21.97,2.01,0
2024-01-14,Kayseri,Develi,1.79,13.46,3.13,0
2024-01-14,Kayseri,Yahyalı,3.78,21.74,3.05,0
2024-01-14,Kayseri,Bünyan,-0.53,20.24,6.32,0
2024-01-14,Kayseri,İncesu,6.35,15.04,11.53,0
2024-01-14,Kayseri,Pınarbaşı,1.13,8.62,15.85,0
2024-01-14,Kayseri,Yeşilhisar,9.88,17.59,3.55,0
2024-01-14,Kayseri,Tomarza,-8.14,11.26,0.91,0
2024-01-14,Eskişehir,Odunpazarı,-2.17,29.0,2.86,0
2024-01-14,Eskişehir,Tepebaşı,21.01,15.84,8.03,0
2024-01-14,Eskişehir,Sivrihisar,1.62,20.28,7.03,0
2024-01-14,Eskişehir,Çifteler,4.9,29.94,12.5,0
2024-01-14,Eskişehir,Alpu,0.62,16.79,7.7,0
2024-01-14,Eskişehir,Beylikova,10.16,16.36,8.94,0
2024-01-14,Eskişehir,İnönü,6.15,0.0,3.94,0
2024-01-14,Eskişehir,Mihalıççık,15.7,16.07,5.13,0
2024-01-14,Eskişehir,Seyitgazi,-3.41,21.26,1.42,0
2024-01-14,Eskişehir,Mahmudiye,10.02,13.75,1.31,0
2024-01-14,Sivas,Merkez,8.67,22.1,1.4,0
2024-01-14,Sivas,Şarkışla,5.61,23.73,0.62,0
2024-01-14,Sivas,Suşehri,7.6,24.03,4.3,0
2024-01-14,Sivas,Yıldızeli,6.09,21.6,3.8,0
2024-01-14,Sivas,Zara,1.81,10.95,0.32,0
2024-01-14,Sivas,Kangal,-9.48,4.94,0.27,0
2024-01-14,Sivas,Gemerek,-3.55,15.54,6.61,0
2024-01-14,Sivas,Divriği,2.21,22.87,1.42,0
2024-01-14,Sivas,Gürün,2.01,11.46,6.33,0
2024-01-14,Sivas,Hafik,0.75,18.66,0.3,0
2024-01-15,Ankara,Çankaya,-9.25,11.9,1.06,0
2024-01-15,Ankara,Keçiören,8.11,12.96,10.59,0
2024-01-15,Ankara,Mamak,7.81,16.45,1.55,0
2024-01-15,Ankara,Yenimahalle,-8.79,16.94,4.09,0
2024-01-15,Ankara,Etimesgut,2.42,20.22,1.77,0
2024-01-15,Ankara,Sincan,-3.98,20.68,8.78,0
2024-01-15,Ankara,Altındağ,-19.14,19.47,3.53,0
2024-01-15,Ankara,Gölbaşı,-2.54,19.51,4.59,0
2024-01-15,Ankara,Pursaklar,7.65,10.21,6.92,0
2024-01-15,Ankara,Polatlı,3.66,28.96,2.94,0
2024-01-15,Konya,Selçuklu,4.75,13.93,1.27,0
2024-01-15,Konya,Meram,-10.83,17.78,0.57,0
2024-01-15,Konya,Karatay,-1.67,19.22,5.52,0
2024-01-15,Konya,Ereğli,-2.38,18.12,1.29,0
2024-01-15,Konya,Akşehir,-0.3,19.24,7.31,0
2024-01-15,Konya,Beyşehir,-4.01,27.0,0.43,0
2024-01-15,Konya,Cihanbeyli,-7.42,11.45,7.4,0
2024-01-15,Konya,Ilgın,9.19,12.69,8.9,0
2024-01-15,Konya,Seydişehir,7.96,16.9,1.89,0
2024-01-15,Konya,Kulu,1.54,33.85,1.96,0
2024-01-15,Kayseri,Melikgazi,11.96,25.41,0.02,0
2024-01-15,Kayseri,Kocasinan,5.66,11.47,4.39,0
2024-01-15,Kayseri,Talas,2.62,19.58,1.42,0
2024-01-15,Kayseri,Develi,3.42,15.72,4.13,0
2024-01-15,Kayseri,Yahyalı,1.02,14.4,12.57,0
2024-01-15,Kayseri,Bünyan,-17.83,18.14,2.45,0
2024-01-15,Kayseri,İncesu,-1.85,8.23,1.85,0
2024-01-15,Kayseri,Pınarbaşı,10.65,15.44,7.6,0
2024-01-15,Kayseri,Yeşilhisar,6.36,8.89,2.56,0
2024-01-15,Kayseri,Tomarza,0.09,20.92,4.53,0
2024-01-15,Eskişehir,Odunpazarı,-8.88,24.54,0.59,0
2024-01-15,Eskişehir,Tepebaşı,10.92,24.48,1.52,0
2024-01-15,Eskişehir,Sivrihisar,-6.33,31.14,5.0,0
2024-01-15,Eskişehir,Çifteler,3.35,16.81,1.36,0
2024-01-15,Eskişehir,Alpu,-1.81,16.7,0.47,0
2024-01-15,Eskişehir,Beylikova,-10.21,18.95,7.22,0
2024-01-15,Eskişehir,İnönü,0.4,10.05,2.72,0
2024-01-15,Eskişehir,Mihalıççık,7.45,0.0,3.62,0
2024-01-15,Eskişehir,Seyitgazi,1.87,15.9,13.24,0
2024-01-15,Eskişehir,Mahmudiye,16.13,19.73,1.5,0
2024-01-15,Sivas,Merkez,7.01,23.75,2.95,0
2024-01-15,Sivas,Şarkışla,0.34,19.54,1.23,0
2024-01-15,Sivas,Suşehri,2.71,30.39,1.71,0
2024-01-15,Sivas,Yıldızeli,8.92,7.19,14.63,0
2024-01-15,Sivas,Zara,3.21,19.95,6.06,0
2024-01-15,Sivas,Kangal,-13.91,10.51,1.44,0
2024-01-15,Sivas,Gemerek,1.28,4.85,5.5,0
2024-01-15,Sivas,Divriği,-2.87,17.67,12.66,0
2024-01-15,Sivas,Gürün,2.15,19.85,13.16,0
2024-01-15,Sivas,Hafik,0.56,12.8,1.02,0
2024-01-16,Ankara,Çankaya,-0.63,15.46,3.9,0
2024-01-16,Ankara,Keçiören,4.75,29.3,0.64,0
2024-01-16,Ankara,Mamak,5.49,27.12,1.97,0
2024-01-16,Ankara,Yenimahalle,-6.19,24.79,1.69,0
2024-01-16,Ankara,Etimesgut,0.36,21.73,2.54,0
2024-01-16,Ankara,Sincan,4.31,22.96,0.26,0
2024-01-16,Ankara,Altındağ,-3.85,34.72,0.58,0
2024-01-16,Ankara,Gölbaşı,2.27,22.68,1.11,0
2024-01-16,Ankara,Pursaklar,16.17,18.05,0.32,0
2024-01-16,Ankara,Polatlı,7.89,13.06,2.46,0
2024-01-16,Konya,Selçuklu,-13.48,30.27,0.18,0
2024-01-16,Konya,Meram,0.59,8.14,0.94,0
2024-01-16,Konya,Karatay,-1.0,22.71,12.94,0
2024-01-16,Konya,Ereğli,2.34,20.65,1.2,0
2024-01-16,Konya,Akşehir,16.17,7.09,0.3,0
2024-01-16,Konya,Beyşehir,3.14,18.33,0.84,0
2024-01-16,Konya,Cihanbeyli,4.98,18.15,5.66,0
2024-01-16,Konya,Ilgın,1.41,8.05,5.07,0
2024-01-16,Konya,Seydişehir,7.04,7.65,4.39,0
2024-01-16,Konya,Kulu,3.63,8.37,5.91,0
2024-01-16,Kayseri,Melikgazi,-0.19,17.99,0.04,0
2024-01-16,Kayseri,Kocasinan,6.33,16.34,1.04,0
2024-01-16,Kayseri,Talas,-6.75,22.84,1.55,0
2024-01-16,Kayseri,Develi,5.29,23.71,0.4,0
2024-01-16,Kayseri,Yahyalı,-1.06,17.47,2.62,0
2024-01-16,Kayseri,Bünyan,-3.57,20.71,1.36,0
2024-01-16,Kayseri,İncesu,7.21,16.55,20.0,1
2024-01-16,Kayseri,Pınarbaşı,-7.41,5.17,5.61,0
2024-01-16,Kayseri,Yeşilhisar,-11.07,26.06,6.2,0
2024-01-16,Kayseri,Tomarza,4.85,5.36,1.78,0
2024-01-16,Eskişehir,Odunpazarı,-6.48,23.85,0.85,0
2024-01-16,Eskişehir,Tepebaşı,-8.68,18.26,0.16,0
2024-01-16,Eskişehir,Sivrihisar,-0.85,23.49,12.02,0
2024-01-16,Eskişehir,Çifteler,-8.78,33.87,3.47,0
2024-01-16,Eskişehir,Alpu,13.32,18.83,1.33,0
2024-01-16,Eskişehir,Beylikova,7.45,15.68,11.71,0
2024-01-16,Eskişehir,İnönü,0.68,25.37,6.06,0
2024-01-16,Eskişehir,Mihalıççık,-0.53,0.0,0.92,0
2024-01-16,Eskişehir,Seyitgazi,-6.77,20.91,1.61,0
2024-01-16,Eskişehir,Mahmudiye,-0.56,21.55,0.3,0
2024-01-16,Sivas,Merkez,-16.23,19.59,6.66,0
2024-01-16,Sivas,Şarkışla,-1.35,25.66,4.73,0
2024-01-16,Sivas,Suşehri,6.76,27.54,0.66,0
2024-01-16,Sivas,Yıldızeli,2.77,26.42,1.33,0
2024-01-16,Sivas,Zara,-1.53,17.35,0.55,0
2024-01-16,Sivas,Kangal,6.83,0.0,0.22,0
2024-01-16,Sivas,Gemerek,-5.61,9.31,1.05,0
2024-01-16,Sivas,Divriği,10.52,24.56,7.55,0
2024-01-16,Sivas,Gürün,-10.08,12.58,1.57,0
2024-01-16,Sivas,Hafik,8.05,22.64,0.8,0
2024-01-17,Ankara,Çankaya,7.48,15.99,6.57,0
2024-01-17,Ankara,Keçiören,12.22,4.24,4.33,0
2024-01-17,Ankara,Mamak,2.6,11.53,4.94,0
2024-01-17,Ankara,Yenimahalle,5.36,13.44,3.51,0
2024-01-17,Ankara,Etimesgut,6.55,5.98,1.41,0
2024-01-17,Ankara,Sincan,8.79,24.43,0.43,0
2024-01-17,Ankara,Altındağ,15.97,42.88,1.84,1
2024-01-17,Ankara,Gölbaşı,9.57,25.96,2.48,0
2024-01-17,Ankara,Pursaklar,3.61,21.98,5.22,0
2024-01-17,Ankara,Polatlı,-0.96,23.41,6.58,0
2024-01-17,Konya,Selçuklu,-1.91,9.2,1.64,0
2024-01-17,Konya,Meram,9.41,25.5,3.3,0
2024-01-17,Konya,Karatay,1.96,23.35,1.92,0
2024-01-17,Konya,Ereğli,5.18,13.72,5.3,0
2024-01-17,Konya,Akşehir,-0.06,17.43,7.31,0
2024-01-17,Konya,Beyşehir,1.58,21.64,1.07,0
2024-01-17,Konya,Cihanbeyli,8.23,22.6,3.16,0
2024-01-17,Konya,Ilgın,14.73,18.32,7.94,0
2024-01-17,Konya,Seydişehir,5.44,13.79,3.22,0
2024-01-17,Konya,Kulu,-4.97,15.76,8.02,0
2024-01-17,Kayseri,Melikgazi,-1.35,11.1,1.37,0
2024-01-17,Kayseri,Kocasinan,4.64,24.48,6.37,0
2024-01-17,Kayseri,Talas,6.78,7.07,3.39,0
2024-01-17,Kayseri,Develi,2.49,12.88,1.36,0
2024-01-17,Kayseri,Yahyalı,-5.21,7.18,3.88,0
2024-01-17,Kayseri,Bünyan,10.52,11.05,2.07,0
2024-01-17,Kayseri,İncesu,-1.75,4.34,4.63,0
2024-01-17,Kayseri,Pınarbaşı,-1.03,16.69,1.87,0
2024-01-17,Kayseri,Yeşilhisar,3.12,22.01,4.45,0
2024-01-17,Kayseri,Tomarza,-6.3,22.17,2.17,0
2024-01-17,Eskişehir,Odunpazarı,-0.89,20.08,1.3,0
2024-01-17,Eskişehir,Tepebaşı,-1.55,4.65,15.72,0
2024-01-17,Eskişehir,Sivrihisar,2.23,11.93,0.79,0
2024-01-17,Eskişehir,Çifteler,12.6,13.09,4.88,0
2024-01-17,Eskişehir,Alpu,-10.92,10.56,2.03,0
2024-01-17,Eskişehir,Beylikova,-3.8,12.7,2.64,0
2024-01-17,Eskişehir,İnönü,-4.45,9.97,4.28,0
2024-01-17,Eskişehir,Mihalıççık,2.61,21.17,0.32,0
2024-01-17,Eskişehir,Seyitgazi,-1.83,15.83,3.66,0
2024-01-17,Eskişehir,Mahmudiye,12.49,27.98,1.24,0
2024-01-17,Sivas,Merkez,7.68,8.81,4.91,0
2024-01-17,Sivas,Şarkışla,-9.02,25.41,1.26,0
